DATE,SYMBOL,BULLISH,BEARISH
2013-05-07 09:35:00,TSLA,1.98,0.0
2013-05-07 09:45:00,TSLA,0.0,2.0
2013-05-07 09:50:00,TSLA,1.78,0.0
2013-05-07 09:55:00,TSLA,1.9,0.0
2013-05-07 10:00:00,TSLA,0.5,0.68
2013-05-07 10:05:00,TSLA,0.0,0.22
2013-05-07 10:10:00,TSLA,1.19,0.025
2013-05-07 10:15:00,TSLA,1.75,0.89
2013-05-07 10:20:00,TSLA,1.0,0.9
2013-05-07 10:25:00,TSLA,2.44,0.0
2013-05-07 10:30:00,TSLA,1.6,0.987
2013-05-07 10:35:00,TSLA,1.73,1.9
2013-05-07 10:40:00,TSLA,1.89,0.0
2013-05-07 10:50:00,TSLA,1.615,0.0
2013-05-07 11:00:00,TSLA,1.09,0.0
2013-05-07 11:10:00,TSLA,1.24,0.0
2013-05-07 11:15:00,TSLA,2.3,0.0
2013-05-07 11:20:00,TSLA,0.257,1.047
2013-05-07 11:25:00,TSLA,1.61,0.0
2013-05-07 11:30:00,TSLA,0.42,0.805
2013-05-07 11:35:00,TSLA,1.125,0.0
2013-05-07 11:45:00,TSLA,1.27,0.9
2013-05-07 11:50:00,TSLA,0.94,0.0
2013-05-07 11:55:00,TSLA,0.0,0.4
2013-05-07 12:00:00,TSLA,0.06,0.0
2013-05-07 12:10:00,TSLA,2.4,0.0
2013-05-07 12:20:00,TSLA,0.757,0.0
2013-05-07 12:25:00,TSLA,1.67,2.03
2013-05-07 12:30:00,TSLA,2.01,0.0
2013-05-07 12:40:00,TSLA,1.01,0.0
2013-05-07 12:45:00,TSLA,1.06,2.415
2013-05-07 12:50:00,TSLA,0.73,1.195
2013-05-07 12:55:00,TSLA,0.0,2.78
2013-05-07 13:00:00,TSLA,0.0,2.06
2013-05-07 13:05:00,TSLA,0.0,2.82
2013-05-07 13:15:00,TSLA,0.56,0.0
2013-05-07 13:25:00,TSLA,0.0,0.6
2013-05-07 13:35:00,TSLA,1.91,0.0
2013-05-07 13:45:00,TSLA,1.69,0.0
2013-05-07 14:00:00,TSLA,1.645,0.0
2013-05-07 14:05:00,TSLA,0.0,1.22
2013-05-07 14:15:00,TSLA,0.0,2.44
2013-05-07 14:20:00,TSLA,0.493,2.36
2013-05-07 14:25:00,TSLA,0.9,0.0
2013-05-07 14:30:00,TSLA,0.0,1.78
2013-05-07 14:35:00,TSLA,1.8,0.0
2013-05-07 14:40:00,TSLA,2.42,0.0
2013-05-07 14:50:00,TSLA,0.0,1.23
2013-05-07 14:55:00,TSLA,1.0,0.0
2013-05-07 15:00:00,TSLA,0.75,0.0
2013-05-07 15:10:00,TSLA,0.0,3.0
2013-05-07 15:20:00,TSLA,0.0,2.055
2013-05-07 15:25:00,TSLA,2.53,0.0
2013-05-07 15:40:00,TSLA,1.99,0.0
2013-05-07 15:50:00,TSLA,0.0,2.11
2013-05-07 16:00:00,TSLA,0.93,0.0
2013-05-07 16:05:00,TSLA,2.22,0.0
2013-05-07 16:10:00,TSLA,2.85,0.0
2013-05-07 16:15:00,TSLA,0.0,1.9
2013-05-07 16:20:00,TSLA,1.0,0.0
2013-05-07 17:00:00,TSLA,2.11,0.0
2013-05-07 17:15:00,TSLA,0.52,0.0
2013-05-07 17:20:00,TSLA,1.59,0.0
2013-05-07 17:25:00,TSLA,0.0,2.06
2013-05-07 17:40:00,TSLA,0.0,1.9
2013-05-07 17:45:00,TSLA,0.0,2.05
2013-05-07 18:00:00,TSLA,1.5,0.0
2013-05-07 18:35:00,TSLA,0.68,0.0
2013-05-07 18:50:00,TSLA,0.0,2.2
2013-05-07 19:15:00,TSLA,0.0,1.06
2013-05-07 19:40:00,TSLA,0.15,0.0
2013-05-07 19:45:00,TSLA,1.67,0.0
2013-05-07 19:55:00,TSLA,2.1,0.0
2013-05-07 20:30:00,TSLA,0.0,1.8
2013-05-07 21:10:00,TSLA,0.0,2.49
2013-05-07 22:15:00,TSLA,0.39,0.0
2013-05-07 23:00:00,TSLA,0.0,1.43
2013-05-07 23:20:00,TSLA,1.04,0.0
2013-05-07 23:30:00,TSLA,0.0,0.0
2013-05-08 00:00:00,TSLA,1.805,0.0
2013-05-08 00:35:00,TSLA,0.6,0.0
2013-05-08 02:00:00,TSLA,2.56,0.0
2013-05-08 02:25:00,TSLA,0.0,0.0
2013-05-08 08:05:00,TSLA,0.0,1.08
2013-05-08 08:10:00,TSLA,0.7,0.0
2013-05-08 08:25:00,TSLA,3.3,0.0
2013-05-08 08:30:00,TSLA,0.0,0.9
2013-05-08 08:50:00,TSLA,1.87,0.0
2013-05-08 09:15:00,TSLA,0.0,1.65
2013-05-08 09:50:00,TSLA,0.267,1.463
2013-05-08 10:00:00,TSLA,0.255,0.835
2013-05-08 10:10:00,TSLA,0.95,0.0
2013-05-08 11:15:00,TSLA,1.87,0.0
2013-05-08 11:35:00,TSLA,0.14,0.0
2013-05-08 11:45:00,TSLA,1.89,0.0
2013-05-08 11:50:00,TSLA,1.09,0.0
2013-05-08 12:10:00,TSLA,2.61,0.0
2013-05-08 12:15:00,TSLA,1.07,0.71
2013-05-08 12:20:00,TSLA,2.67,0.0
2013-05-08 12:30:00,TSLA,1.9,0.0
2013-05-08 12:40:00,TSLA,0.95,1.1
2013-05-08 12:50:00,TSLA,0.815,1.555
2013-05-08 13:05:00,TSLA,2.25,0.0
2013-05-08 13:10:00,TSLA,2.33,0.0
2013-05-08 13:35:00,TSLA,0.0,1.67
2013-05-08 13:50:00,TSLA,1.205,1.39
2013-05-08 13:55:00,TSLA,0.0,0.0
2013-05-08 14:00:00,TSLA,1.48,0.0
2013-05-08 14:20:00,TSLA,0.0,1.5
2013-05-08 14:25:00,TSLA,2.13,0.0
2013-05-08 14:40:00,TSLA,1.23,0.0
2013-05-08 14:45:00,TSLA,0.5,0.215
2013-05-08 14:50:00,TSLA,0.33,0.355
2013-05-08 14:55:00,TSLA,0.0,0.0
2013-05-08 15:05:00,TSLA,1.24,0.355
2013-05-08 15:10:00,TSLA,0.775,0.225
2013-05-08 15:15:00,TSLA,1.63,0.0
2013-05-08 15:20:00,TSLA,0.763,0.86
2013-05-08 15:30:00,TSLA,0.667,2.3
2013-05-08 15:35:00,TSLA,1.965,1.6
2013-05-08 15:40:00,TSLA,1.595,0.0
2013-05-08 15:45:00,TSLA,2.33,0.0
2013-05-08 15:50:00,TSLA,1.2,0.0
2013-05-08 15:55:00,TSLA,0.0,0.0
2013-05-08 16:00:00,TSLA,0.61,2.075
2013-05-08 16:05:00,TSLA,1.11,0.345
2013-05-08 16:10:00,TSLA,2.11,0.0
2013-05-08 16:15:00,TSLA,0.0,1.55
2013-05-08 16:20:00,TSLA,1.047,0.217
2013-05-08 16:25:00,TSLA,1.51,0.0
2013-05-08 16:30:00,TSLA,1.22,1.56
2013-05-08 16:35:00,TSLA,1.57,2.13
2013-05-08 16:40:00,TSLA,1.75,1.607
2013-05-08 16:45:00,TSLA,2.065,0.96
2013-05-08 16:50:00,TSLA,1.98,1.79
2013-05-08 16:55:00,TSLA,2.025,1.975
2013-05-08 17:00:00,TSLA,1.31,1.23
2013-05-08 17:05:00,TSLA,2.255,0.0
2013-05-08 17:10:00,TSLA,1.8,2.85
2013-05-08 17:15:00,TSLA,0.625,0.275
2013-05-08 17:20:00,TSLA,0.507,0.757
2013-05-08 17:25:00,TSLA,0.0,0.775
2013-05-08 17:30:00,TSLA,2.44,0.0
2013-05-08 17:35:00,TSLA,1.975,0.0
2013-05-08 17:40:00,TSLA,0.973,1.817
2013-05-08 17:45:00,TSLA,1.93,0.0
2013-05-08 17:50:00,TSLA,1.125,0.93
2013-05-08 17:55:00,TSLA,0.84,1.56
2013-05-08 18:00:00,TSLA,1.937,1.407
2013-05-08 18:05:00,TSLA,1.76,0.795
2013-05-08 18:10:00,TSLA,1.61,1.817
2013-05-08 18:15:00,TSLA,1.575,1.5
2013-05-08 18:20:00,TSLA,1.647,1.43
2013-05-08 18:25:00,TSLA,0.0,1.31
2013-05-08 18:30:00,TSLA,0.855,1.2
2013-05-08 18:35:00,TSLA,0.0,1.67
2013-05-08 18:40:00,TSLA,1.765,0.0
2013-05-08 18:45:00,TSLA,1.33,0.0
2013-05-08 18:50:00,TSLA,0.985,0.6
2013-05-08 18:55:00,TSLA,1.1,1.57
2013-05-08 19:00:00,TSLA,0.48,0.0
2013-05-08 19:10:00,TSLA,1.44,1.43
2013-05-08 19:15:00,TSLA,1.18,0.03
2013-05-08 19:20:00,TSLA,1.11,0.0
2013-05-08 19:25:00,TSLA,0.11,0.0
2013-05-08 19:30:00,TSLA,0.29,0.0
2013-05-08 19:35:00,TSLA,3.0,1.9
2013-05-08 19:40:00,TSLA,1.07,0.695
2013-05-08 19:45:00,TSLA,0.0,1.855
2013-05-08 19:50:00,TSLA,0.15,0.0
2013-05-08 19:55:00,TSLA,0.05,0.78
2013-05-08 20:05:00,TSLA,2.6,0.0
2013-05-08 20:10:00,TSLA,2.17,0.0
2013-05-08 20:15:00,TSLA,0.635,0.215
2013-05-08 20:20:00,TSLA,2.19,0.0
2013-05-08 20:30:00,TSLA,0.0,2.01
2013-05-08 20:45:00,TSLA,1.8,0.0
2013-05-08 20:50:00,TSLA,2.89,0.0
2013-05-08 20:55:00,TSLA,0.0,0.95
2013-05-08 21:00:00,TSLA,0.715,0.485
2013-05-08 21:05:00,TSLA,1.87,0.0
2013-05-08 21:30:00,TSLA,0.145,0.5
2013-05-08 21:35:00,TSLA,1.505,0.0
2013-05-08 21:45:00,TSLA,0.0,0.06
2013-05-08 21:50:00,TSLA,1.19,0.0
2013-05-08 22:05:00,TSLA,2.22,0.0
2013-05-08 22:10:00,TSLA,2.6,0.0
2013-05-08 22:15:00,TSLA,0.0,1.98
2013-05-08 22:20:00,TSLA,0.29,0.0
2013-05-08 22:45:00,TSLA,2.2,0.0
2013-05-08 23:25:00,TSLA,0.0,2.7
2013-05-08 23:30:00,TSLA,2.0,0.0
2013-05-09 00:05:00,TSLA,1.19,0.0
2013-05-09 00:25:00,TSLA,0.0,0.97
2013-05-09 00:55:00,TSLA,0.0,2.55
2013-05-09 01:05:00,TSLA,0.0,0.08
2013-05-09 01:10:00,TSLA,0.47,0.0
2013-05-09 01:35:00,TSLA,1.9,0.0
2013-05-09 02:20:00,TSLA,0.0,2.29
2013-05-09 02:40:00,TSLA,1.87,0.0
2013-05-09 02:45:00,TSLA,0.0,2.3
2013-05-09 03:00:00,TSLA,2.33,0.0
2013-05-09 03:05:00,TSLA,0.0,2.78
2013-05-09 03:20:00,TSLA,0.53,0.0
2013-05-09 03:45:00,TSLA,0.0,0.9
2013-05-09 03:50:00,TSLA,0.0,1.87
2013-05-09 05:15:00,TSLA,0.0,1.82
2013-05-09 05:40:00,TSLA,0.0,0.58
2013-05-09 05:50:00,TSLA,1.9,0.0
2013-05-09 06:05:00,TSLA,0.0,2.3
2013-05-09 06:10:00,TSLA,2.1,0.0
2013-05-09 06:30:00,TSLA,0.725,1.15
2013-05-09 06:35:00,TSLA,0.0,0.0
2013-05-09 06:40:00,TSLA,0.0,2.1
2013-05-09 06:45:00,TSLA,0.0,2.2
2013-05-09 06:50:00,TSLA,0.0,2.0
2013-05-09 06:55:00,TSLA,0.0,1.43
2013-05-09 07:00:00,TSLA,1.39,0.0
2013-05-09 07:05:00,TSLA,0.0,2.03
2013-05-09 07:10:00,TSLA,0.39,0.0
2013-05-09 07:15:00,TSLA,1.1,0.0
2013-05-09 07:20:00,TSLA,0.0,1.76
2013-05-09 07:25:00,TSLA,2.6,1.45
2013-05-09 07:30:00,TSLA,0.0,1.89
2013-05-09 07:35:00,TSLA,0.0,2.26
2013-05-09 07:40:00,TSLA,0.0,2.68
2013-05-09 07:55:00,TSLA,1.28,1.25
2013-05-09 08:00:00,TSLA,0.335,1.27
2013-05-09 08:05:00,TSLA,1.615,2.28
2013-05-09 08:10:00,TSLA,0.5,0.035
2013-05-09 08:15:00,TSLA,0.0,1.61
2013-05-09 08:20:00,TSLA,1.4,0.0
2013-05-09 08:25:00,TSLA,1.67,2.78
2013-05-09 08:30:00,TSLA,1.47,0.23
2013-05-09 08:35:00,TSLA,1.685,0.0
2013-05-09 08:40:00,TSLA,0.0,1.385
2013-05-09 08:45:00,TSLA,1.28,0.0
2013-05-09 08:50:00,TSLA,0.02,1.793
2013-05-09 08:55:00,TSLA,0.055,1.75
2013-05-09 09:05:00,TSLA,2.6,0.0
2013-05-09 09:10:00,TSLA,1.07,0.693
2013-05-09 09:15:00,TSLA,2.825,0.0
2013-05-09 09:20:00,TSLA,0.84,1.985
2013-05-09 09:25:00,TSLA,0.52,1.05
2013-05-09 09:30:00,TSLA,1.24,1.533
2013-05-09 09:35:00,TSLA,1.615,1.035
2013-05-09 09:40:00,TSLA,1.77,1.255
2013-05-09 09:45:00,TSLA,1.01,1.815
2013-05-09 09:50:00,TSLA,1.7,0.737
2013-05-09 09:55:00,TSLA,1.305,1.855
2013-05-09 10:00:00,TSLA,2.105,0.0
2013-05-09 10:05:00,TSLA,1.27,1.5
2013-05-09 10:10:00,TSLA,0.893,0.983
2013-05-09 10:15:00,TSLA,0.9,1.12
2013-05-09 10:20:00,TSLA,1.373,1.59
2013-05-09 10:25:00,TSLA,1.49,1.575
2013-05-09 10:30:00,TSLA,1.547,2.14
2013-05-09 10:35:00,TSLA,1.645,2.15
2013-05-09 10:40:00,TSLA,1.067,1.17
2013-05-09 10:45:00,TSLA,1.945,0.475
2013-05-09 10:50:00,TSLA,0.957,1.437
2013-05-09 10:55:00,TSLA,1.73,0.89
2013-05-09 11:00:00,TSLA,0.275,0.33
2013-05-09 11:10:00,TSLA,2.175,1.11
2013-05-09 11:15:00,TSLA,1.79,0.095
2013-05-09 11:20:00,TSLA,1.355,0.975
2013-05-09 11:25:00,TSLA,1.39,2.03
2013-05-09 11:30:00,TSLA,1.427,2.147
2013-05-09 11:35:00,TSLA,1.675,0.0
2013-05-09 11:40:00,TSLA,0.0,1.44
2013-05-09 11:45:00,TSLA,1.82,1.14
2013-05-09 11:50:00,TSLA,0.957,1.62
2013-05-09 11:55:00,TSLA,1.23,1.43
2013-05-09 12:00:00,TSLA,1.303,1.163
2013-05-09 12:05:00,TSLA,1.655,1.565
2013-05-09 12:10:00,TSLA,1.35,1.337
2013-05-09 12:15:00,TSLA,1.37,0.6
2013-05-09 12:20:00,TSLA,1.777,2.15
2013-05-09 12:25:00,TSLA,0.825,1.975
2013-05-09 12:30:00,TSLA,1.377,1.133
2013-05-09 12:35:00,TSLA,1.48,0.765
2013-05-09 12:40:00,TSLA,1.693,2.057
2013-05-09 12:45:00,TSLA,1.835,1.41
2013-05-09 12:50:00,TSLA,1.737,0.813
2013-05-09 12:55:00,TSLA,1.61,0.37
2013-05-09 13:00:00,TSLA,1.35,2.12
2013-05-09 13:05:00,TSLA,2.17,0.0
2013-05-09 13:10:00,TSLA,0.905,0.445
2013-05-09 13:15:00,TSLA,2.225,0.0
2013-05-09 13:20:00,TSLA,2.265,0.11
2013-05-09 13:25:00,TSLA,0.965,0.54
2013-05-09 13:30:00,TSLA,1.37,1.23
2013-05-09 13:35:00,TSLA,1.575,0.855
2013-05-09 13:40:00,TSLA,0.67,1.913
2013-05-09 13:45:00,TSLA,1.42,2.495
2013-05-09 13:50:00,TSLA,1.66,1.137
2013-05-09 13:55:00,TSLA,1.2,2.77
2013-05-09 14:00:00,TSLA,1.31,1.423
2013-05-09 14:05:00,TSLA,1.71,1.0
2013-05-09 14:10:00,TSLA,1.02,1.673
2013-05-09 14:15:00,TSLA,1.485,0.78
2013-05-09 14:20:00,TSLA,0.88,2.273
2013-05-09 14:25:00,TSLA,1.0,1.215
2013-05-09 14:30:00,TSLA,0.955,1.595
2013-05-09 14:35:00,TSLA,1.0,2.0
2013-05-09 14:40:00,TSLA,1.573,0.687
2013-05-09 14:45:00,TSLA,2.415,0.52
2013-05-09 14:50:00,TSLA,0.66,0.75
2013-05-09 14:55:00,TSLA,0.0,1.525
2013-05-09 15:00:00,TSLA,1.0,0.73
2013-05-09 15:05:00,TSLA,1.45,0.0
2013-05-09 15:10:00,TSLA,1.57,0.83
2013-05-09 15:15:00,TSLA,1.455,0.2
2013-05-09 15:20:00,TSLA,1.893,0.717
2013-05-09 15:25:00,TSLA,1.66,1.655
2013-05-09 15:30:00,TSLA,1.3,0.847
2013-05-09 15:35:00,TSLA,0.94,1.78
2013-05-09 15:40:00,TSLA,1.77,2.01
2013-05-09 15:45:00,TSLA,1.705,0.84
2013-05-09 15:50:00,TSLA,1.037,1.103
2013-05-09 15:55:00,TSLA,1.71,0.995
2013-05-09 16:00:00,TSLA,1.497,1.71
2013-05-09 16:05:00,TSLA,0.865,1.395
2013-05-09 16:10:00,TSLA,0.807,1.603
2013-05-09 16:15:00,TSLA,0.37,2.33
2013-05-09 16:20:00,TSLA,1.95,0.0
2013-05-09 16:25:00,TSLA,1.08,0.0
2013-05-09 16:30:00,TSLA,1.0,0.475
2013-05-09 16:40:00,TSLA,0.0,0.8
2013-05-09 16:45:00,TSLA,1.69,0.0
2013-05-09 16:50:00,TSLA,1.48,0.0
2013-05-09 17:05:00,TSLA,0.0,1.46
2013-05-09 17:10:00,TSLA,0.0,1.435
2013-05-09 17:15:00,TSLA,0.0,1.67
2013-05-09 17:20:00,TSLA,0.0,2.56
2013-05-09 17:35:00,TSLA,0.0,1.2
2013-05-09 17:40:00,TSLA,2.67,0.0
2013-05-09 18:00:00,TSLA,0.0,1.63
2013-05-09 18:10:00,TSLA,0.0,1.235
2013-05-09 18:30:00,TSLA,0.0,1.89
2013-05-09 18:40:00,TSLA,0.0,2.3
2013-05-09 18:50:00,TSLA,2.1,0.0
2013-05-09 19:00:00,TSLA,1.0,0.685
2013-05-09 19:15:00,TSLA,1.49,0.0
2013-05-09 19:20:00,TSLA,0.9,0.0
2013-05-09 19:30:00,TSLA,0.0,2.3
2013-05-09 19:35:00,TSLA,1.39,0.0
2013-05-09 19:45:00,TSLA,1.47,0.0
2013-05-09 20:00:00,TSLA,1.21,0.0
2013-05-09 20:05:00,TSLA,0.0,0.1
2013-05-09 20:15:00,TSLA,0.43,0.0
2013-05-09 20:20:00,TSLA,1.7,0.0
2013-05-09 20:40:00,TSLA,1.99,0.0
2013-05-09 20:50:00,TSLA,2.2,0.0
2013-05-09 21:50:00,TSLA,2.0,0.0
2013-05-09 22:15:00,TSLA,0.0,3.11
2013-05-09 22:30:00,TSLA,0.7,0.0
2013-05-09 22:40:00,TSLA,0.7,0.0
2013-05-09 22:50:00,TSLA,2.91,0.0
2013-05-09 23:00:00,TSLA,2.29,0.0
2013-05-09 23:10:00,TSLA,0.0,0.45
2013-05-09 23:35:00,TSLA,0.0,3.0
2013-05-09 23:40:00,TSLA,0.6,0.0
2013-05-10 00:00:00,TSLA,0.0,1.85
2013-05-10 00:05:00,TSLA,0.0,1.85
2013-05-10 01:25:00,TSLA,2.29,0.0
2013-05-10 01:50:00,TSLA,0.0,3.11
2013-05-10 01:55:00,TSLA,0.0,0.05
2013-05-10 03:00:00,TSLA,1.05,0.0
2013-05-10 04:05:00,TSLA,0.0,3.11
2013-05-10 04:50:00,TSLA,2.32,0.0
2013-05-10 06:15:00,TSLA,1.35,0.0
2013-05-10 07:45:00,TSLA,0.0,2.19
2013-05-10 07:55:00,TSLA,0.705,0.66
2013-05-10 08:00:00,TSLA,1.29,0.36
2013-05-10 08:05:00,TSLA,2.0,0.0
2013-05-10 08:20:00,TSLA,2.85,0.0
2013-05-10 08:35:00,TSLA,1.3,0.0
2013-05-10 08:40:00,TSLA,1.483,0.783
2013-05-10 08:45:00,TSLA,2.39,0.0
2013-05-10 08:55:00,TSLA,0.0,3.0
2013-05-10 09:00:00,TSLA,1.125,0.095
2013-05-10 09:10:00,TSLA,0.76,0.0
2013-05-10 09:20:00,TSLA,1.66,0.0
2013-05-10 09:25:00,TSLA,2.12,0.0
2013-05-10 09:30:00,TSLA,2.205,0.84
2013-05-10 09:35:00,TSLA,2.57,1.57
2013-05-10 09:40:00,TSLA,1.757,1.847
2013-05-10 09:45:00,TSLA,1.79,0.5
2013-05-10 09:50:00,TSLA,1.657,1.19
2013-05-10 09:55:00,TSLA,2.21,1.785
2013-05-10 10:00:00,TSLA,1.59,1.217
2013-05-10 10:05:00,TSLA,1.64,2.035
2013-05-10 10:10:00,TSLA,1.583,0.723
2013-05-10 10:15:00,TSLA,0.83,0.85
2013-05-10 10:20:00,TSLA,1.793,2.047
2013-05-10 10:25:00,TSLA,1.555,2.545
2013-05-10 10:30:00,TSLA,2.173,1.11
2013-05-10 10:35:00,TSLA,1.88,1.155
2013-05-10 10:40:00,TSLA,0.9,1.913
2013-05-10 10:45:00,TSLA,0.705,1.68
2013-05-10 10:50:00,TSLA,1.283,0.863
2013-05-10 10:55:00,TSLA,2.07,1.96
2013-05-10 11:00:00,TSLA,1.7,1.133
2013-05-10 11:05:00,TSLA,0.8,2.74
2013-05-10 11:10:00,TSLA,1.97,1.443
2013-05-10 11:15:00,TSLA,0.78,1.42
2013-05-10 11:20:00,TSLA,0.917,1.253
2013-05-10 11:25:00,TSLA,0.845,2.05
2013-05-10 11:30:00,TSLA,1.02,1.367
2013-05-10 11:35:00,TSLA,0.575,0.445
2013-05-10 11:40:00,TSLA,1.113,1.0
2013-05-10 11:45:00,TSLA,2.11,0.71
2013-05-10 11:50:00,TSLA,1.985,2.395
