DATE,SYMBOL,BULLISH,BEARISH
2013-05-06 09:55:00,GOOG,0.47,2.88
2013-05-06 10:00:00,GOOG,0.8,0.0
2013-05-06 10:05:00,GOOG,0.0,1.38
2013-05-06 10:10:00,GOOG,0.0,2.5
2013-05-06 10:15:00,GOOG,0.0,2.16
2013-05-06 10:20:00,GOOG,2.5,0.0
2013-05-06 10:25:00,GOOG,0.0,1.81
2013-05-06 10:40:00,GOOG,0.9,1.17
2013-05-06 10:50:00,GOOG,1.717,0.0
2013-05-06 10:55:00,GOOG,2.08,0.0
2013-05-06 11:00:00,GOOG,1.02,1.37
2013-05-06 11:10:00,GOOG,1.105,1.125
2013-05-06 11:15:00,GOOG,0.0,1.67
2013-05-06 11:20:00,GOOG,0.0,1.67
2013-05-06 11:35:00,GOOG,0.0,0.7
2013-05-06 12:05:00,GOOG,0.0,2.4
2013-05-06 12:10:00,GOOG,0.0,2.05
2013-05-06 12:25:00,GOOG,0.85,0.595
2013-05-06 12:30:00,GOOG,0.485,0.0
2013-05-06 12:40:00,GOOG,2.67,0.0
2013-05-06 12:50:00,GOOG,0.17,0.0
2013-05-06 13:25:00,GOOG,2.6,0.0
2013-05-06 13:30:00,GOOG,1.885,0.0
2013-05-06 13:35:00,GOOG,3.2,0.0
2013-05-06 13:40:00,GOOG,0.0,2.89
2013-05-06 13:50:00,GOOG,2.34,0.0
2013-05-06 13:55:00,GOOG,1.45,0.67
2013-05-06 14:00:00,GOOG,1.19,1.165
2013-05-06 14:05:00,GOOG,0.71,1.0
2013-05-06 14:10:00,GOOG,2.12,0.0
2013-05-06 14:15:00,GOOG,0.0,1.94
2013-05-06 14:20:00,GOOG,0.37,1.39
2013-05-06 14:30:00,GOOG,2.25,0.8
2013-05-06 14:35:00,GOOG,0.89,0.0
2013-05-06 14:40:00,GOOG,0.58,1.055
2013-05-06 14:45:00,GOOG,2.0,0.0
2013-05-06 14:50:00,GOOG,0.17,0.0
2013-05-06 14:55:00,GOOG,1.62,0.0
2013-05-06 15:05:00,GOOG,0.0,2.75
2013-05-06 15:20:00,GOOG,1.0,0.9
2013-05-06 15:25:00,GOOG,0.95,0.73
2013-05-06 15:30:00,GOOG,1.0,1.1
2013-05-06 15:50:00,GOOG,2.02,0.0
2013-05-06 15:55:00,GOOG,2.1,0.0
2013-05-06 16:00:00,GOOG,2.605,0.0
2013-05-06 16:10:00,GOOG,2.483,0.987
2013-05-06 16:35:00,GOOG,1.335,1.32
2013-05-06 17:05:00,GOOG,0.0,1.69
2013-05-06 17:15:00,GOOG,0.0,2.46
2013-05-06 17:30:00,GOOG,0.0,2.6
2013-05-06 17:40:00,GOOG,0.0,1.0
2013-05-06 18:10:00,GOOG,2.0,0.0
2013-05-06 18:45:00,GOOG,0.58,0.0
2013-05-06 19:20:00,GOOG,0.0,2.17
2013-05-06 20:00:00,GOOG,2.05,0.0
2013-05-06 20:45:00,GOOG,1.3,0.0
2013-05-06 20:55:00,GOOG,1.0,0.0
2013-05-06 21:05:00,GOOG,0.0,0.67
2013-05-06 21:30:00,GOOG,1.2,0.0
2013-05-06 21:35:00,GOOG,0.0,2.12
2013-05-06 21:45:00,GOOG,1.2,0.0
2013-05-06 22:05:00,GOOG,1.9,0.0
2013-05-06 22:55:00,GOOG,1.13,0.0
2013-05-07 00:25:00,GOOG,0.0,2.26
2013-05-07 02:30:00,GOOG,3.38,0.0
2013-05-07 04:05:00,GOOG,2.6,0.0
2013-05-07 07:15:00,GOOG,1.8,0.0
2013-05-07 07:30:00,GOOG,0.0,0.26
2013-05-07 07:35:00,GOOG,2.38,0.0
2013-05-07 08:25:00,GOOG,3.11,0.0
2013-05-07 08:30:00,GOOG,0.22,0.0
2013-05-07 08:45:00,GOOG,0.03,0.0
2013-05-07 09:10:00,GOOG,0.0,0.8
2013-05-07 09:20:00,GOOG,3.38,0.0
2013-05-07 09:40:00,GOOG,0.0,1.9
2013-05-07 09:45:00,GOOG,0.0,1.42
2013-05-07 09:50:00,GOOG,0.0,1.96
2013-05-07 09:55:00,GOOG,0.0,2.56
2013-05-07 10:00:00,GOOG,1.0,1.78
2013-05-07 10:10:00,GOOG,0.753,0.92
2013-05-07 10:15:00,GOOG,1.0,1.98
2013-05-07 10:20:00,GOOG,0.0,2.58
2013-05-07 10:25:00,GOOG,1.8,0.0
2013-05-07 10:30:00,GOOG,1.54,1.0
2013-05-07 10:40:00,GOOG,1.61,2.95
2013-05-07 10:45:00,GOOG,1.8,0.0
2013-05-07 11:00:00,GOOG,2.78,2.06
2013-05-07 11:10:00,GOOG,1.5,0.0
2013-05-07 11:25:00,GOOG,2.56,0.0
2013-05-07 11:30:00,GOOG,0.0,1.24
2013-05-07 11:35:00,GOOG,0.705,0.0
2013-05-07 11:40:00,GOOG,0.555,1.4
2013-05-07 11:55:00,GOOG,1.11,0.0
2013-05-07 12:00:00,GOOG,0.0,2.44
2013-05-07 12:05:00,GOOG,1.8,0.0
2013-05-07 12:15:00,GOOG,1.85,0.0
2013-05-07 12:30:00,GOOG,0.45,0.0
2013-05-07 12:50:00,GOOG,1.03,0.0
2013-05-07 13:00:00,GOOG,1.11,0.0
2013-05-07 13:15:00,GOOG,0.0,2.52
2013-05-07 13:25:00,GOOG,0.0,1.48
2013-05-07 13:35:00,GOOG,1.9,0.0
2013-05-07 13:40:00,GOOG,1.9,0.0
2013-05-07 13:45:00,GOOG,2.3,0.0
2013-05-07 13:50:00,GOOG,0.0,2.44
2013-05-07 13:55:00,GOOG,0.3,0.0
2013-05-07 14:05:00,GOOG,0.0,1.0
2013-05-07 14:30:00,GOOG,1.8,0.0
2013-05-07 14:35:00,GOOG,0.11,0.0
2013-05-07 14:40:00,GOOG,0.78,0.44
2013-05-07 14:50:00,GOOG,2.62,0.0
2013-05-07 15:00:00,GOOG,2.075,0.0
2013-05-07 15:10:00,GOOG,0.145,0.835
2013-05-07 15:50:00,GOOG,0.28,0.0
2013-05-07 16:05:00,GOOG,1.87,0.0
2013-05-07 17:00:00,GOOG,0.0,0.74
2013-05-07 21:10:00,GOOG,0.0,0.8
2013-05-08 01:20:00,GOOG,1.405,0.0
2013-05-08 01:45:00,GOOG,1.26,0.0
2013-05-08 04:40:00,GOOG,0.0,2.78
2013-05-08 08:30:00,GOOG,0.0,2.22
2013-05-08 08:55:00,GOOG,0.0,0.8
2013-05-08 09:10:00,GOOG,0.0,2.8
2013-05-08 09:40:00,GOOG,0.0,1.6
2013-05-08 09:45:00,GOOG,0.33,0.0
2013-05-08 09:50:00,GOOG,2.1,0.0
2013-05-08 09:55:00,GOOG,0.0,1.67
2013-05-08 10:00:00,GOOG,0.0,0.17
2013-05-08 10:05:00,GOOG,1.06,0.0
2013-05-08 10:15:00,GOOG,1.56,0.0
2013-05-08 10:20:00,GOOG,2.13,0.0
2013-05-08 10:25:00,GOOG,2.44,0.0
2013-05-08 10:30:00,GOOG,2.1,0.0
2013-05-08 10:40:00,GOOG,2.465,0.0
2013-05-08 10:45:00,GOOG,0.55,0.0
2013-05-08 11:00:00,GOOG,2.65,0.0
2013-05-08 11:05:00,GOOG,1.165,0.15
2013-05-08 11:10:00,GOOG,0.11,0.0
2013-05-08 11:15:00,GOOG,2.465,0.0
2013-05-08 11:20:00,GOOG,2.1,0.0
2013-05-08 11:25:00,GOOG,1.13,0.0
2013-05-08 11:40:00,GOOG,2.46,0.0
2013-05-08 11:45:00,GOOG,2.67,0.0
2013-05-08 11:50:00,GOOG,1.05,0.0
2013-05-08 11:55:00,GOOG,2.18,0.0
2013-05-08 12:20:00,GOOG,2.3,0.0
2013-05-08 12:35:00,GOOG,0.0,1.9
2013-05-08 12:45:00,GOOG,1.67,0.0
2013-05-08 13:00:00,GOOG,1.015,1.11
2013-05-08 14:10:00,GOOG,1.565,0.53
2013-05-08 14:25:00,GOOG,2.16,0.0
2013-05-08 14:35:00,GOOG,0.0,2.53
2013-05-08 14:50:00,GOOG,2.16,0.0
2013-05-08 15:00:00,GOOG,0.0,1.33
2013-05-08 15:05:00,GOOG,0.0,1.78
2013-05-08 15:10:00,GOOG,0.87,0.89
2013-05-08 15:15:00,GOOG,1.46,0.0
2013-05-08 15:20:00,GOOG,2.07,0.0
2013-05-08 15:25:00,GOOG,1.76,0.0
2013-05-08 15:30:00,GOOG,0.81,1.033
2013-05-08 15:40:00,GOOG,1.31,0.0
2013-05-08 15:45:00,GOOG,1.26,0.0
2013-05-08 15:55:00,GOOG,1.3,1.165
2013-05-08 16:00:00,GOOG,1.68,2.0
2013-05-08 16:05:00,GOOG,1.39,1.68
2013-05-08 16:10:00,GOOG,2.27,0.0
2013-05-08 16:20:00,GOOG,0.0,0.28
2013-05-08 16:35:00,GOOG,0.0,2.51
2013-05-08 17:25:00,GOOG,2.33,0.0
2013-05-08 18:05:00,GOOG,0.44,0.0
2013-05-08 18:40:00,GOOG,1.9,0.0
2013-05-08 19:00:00,GOOG,0.31,0.0
2013-05-08 20:10:00,GOOG,0.0,1.02
2013-05-08 20:25:00,GOOG,2.555,0.0
2013-05-08 21:20:00,GOOG,2.11,0.0
2013-05-08 21:35:00,GOOG,1.9,0.0
2013-05-08 21:50:00,GOOG,2.11,0.0
2013-05-08 22:20:00,GOOG,0.13,0.0
2013-05-08 22:45:00,GOOG,0.0,1.67
2013-05-08 23:50:00,GOOG,0.0,2.37
2013-05-09 01:45:00,GOOG,2.1,0.0
2013-05-09 05:15:00,GOOG,0.0,2.51
2013-05-09 08:40:00,GOOG,0.0,2.47
2013-05-09 09:20:00,GOOG,0.0,3.0
2013-05-09 09:25:00,GOOG,0.0,1.89
2013-05-09 10:00:00,GOOG,0.73,0.0
2013-05-09 10:05:00,GOOG,0.0,2.03
2013-05-09 10:10:00,GOOG,1.0,0.835
2013-05-09 10:15:00,GOOG,1.75,0.0
2013-05-09 10:20:00,GOOG,0.0,1.8
2013-05-09 10:30:00,GOOG,0.0,2.11
2013-05-09 10:40:00,GOOG,2.2,0.0
2013-05-09 10:50:00,GOOG,0.0,0.0
2013-05-09 11:10:00,GOOG,0.87,0.593
2013-05-09 11:15:00,GOOG,0.31,0.0
2013-05-09 11:20:00,GOOG,2.14,0.0
2013-05-09 11:25:00,GOOG,1.89,0.0
2013-05-09 11:30:00,GOOG,0.99,1.555
2013-05-09 11:35:00,GOOG,0.415,1.555
2013-05-09 11:40:00,GOOG,0.0,2.67
2013-05-09 11:45:00,GOOG,2.55,1.13
2013-05-09 11:50:00,GOOG,0.68,0.835
2013-05-09 11:55:00,GOOG,2.64,0.0
2013-05-09 12:00:00,GOOG,0.0,0.0
2013-05-09 12:05:00,GOOG,1.215,0.0
2013-05-09 12:20:00,GOOG,0.0,2.28
2013-05-09 12:25:00,GOOG,1.75,0.0
2013-05-09 12:45:00,GOOG,2.0,0.0
2013-05-09 12:55:00,GOOG,1.85,0.72
2013-05-09 13:30:00,GOOG,0.65,1.05
2013-05-09 13:35:00,GOOG,0.0,1.545
2013-05-09 13:40:00,GOOG,0.0,2.11
2013-05-09 13:45:00,GOOG,0.0,2.5
2013-05-09 13:50:00,GOOG,1.097,0.81
2013-05-09 13:55:00,GOOG,2.1,0.0
2013-05-09 14:10:00,GOOG,0.0,2.22
2013-05-09 14:15:00,GOOG,2.59,0.0
2013-05-09 14:20:00,GOOG,0.0,0.0
2013-05-09 14:25:00,GOOG,2.4,0.0
2013-05-09 14:30:00,GOOG,2.0,0.0
2013-05-09 14:45:00,GOOG,0.0,2.6
2013-05-09 14:50:00,GOOG,1.1,0.0
2013-05-09 15:00:00,GOOG,0.0,2.53
2013-05-09 15:10:00,GOOG,2.6,0.0
2013-05-09 15:20:00,GOOG,0.22,0.815
2013-05-09 15:50:00,GOOG,0.0,1.267
2013-05-09 15:55:00,GOOG,1.8,2.29
2013-05-09 16:45:00,GOOG,2.33,0.0
2013-05-09 17:10:00,GOOG,0.33,0.0
2013-05-09 17:15:00,GOOG,2.78,0.0
2013-05-09 17:20:00,GOOG,0.0,1.56
2013-05-09 17:35:00,GOOG,1.56,0.0
2013-05-09 18:10:00,GOOG,0.6,0.0
2013-05-09 19:05:00,GOOG,0.0,2.2
2013-05-09 21:15:00,GOOG,0.64,0.0
2013-05-09 21:20:00,GOOG,0.6,0.0
2013-05-09 21:30:00,GOOG,0.7,0.0
2013-05-09 22:35:00,GOOG,1.04,0.0
2013-05-09 23:10:00,GOOG,2.53,0.0
2013-05-10 09:00:00,GOOG,1.25,1.165
2013-05-10 09:10:00,GOOG,0.0,1.79
2013-05-10 09:20:00,GOOG,1.22,0.0
2013-05-10 09:30:00,GOOG,0.665,1.6
2013-05-10 10:05:00,GOOG,0.0,2.11
2013-05-10 10:10:00,GOOG,2.2,0.0
2013-05-10 10:15:00,GOOG,1.82,0.0
2013-05-10 10:20:00,GOOG,2.2,0.0
2013-05-10 10:45:00,GOOG,0.0,1.34
2013-05-10 10:55:00,GOOG,2.45,0.0
2013-05-10 11:10:00,GOOG,1.31,0.78
2013-05-10 11:30:00,GOOG,0.0,2.46
2013-05-10 11:50:00,GOOG,3.0,0.0
2013-05-10 11:55:00,GOOG,2.11,0.0
2013-05-10 12:05:00,GOOG,0.0,2.17
2013-05-10 12:10:00,GOOG,0.0,2.6
2013-05-10 12:15:00,GOOG,0.0,1.44
2013-05-10 12:20:00,GOOG,1.335,1.5
2013-05-10 12:25:00,GOOG,0.0,2.3
2013-05-10 12:45:00,GOOG,0.0,2.34
2013-05-10 13:10:00,GOOG,1.99,0.0
2013-05-10 13:20:00,GOOG,0.0,1.26
2013-05-10 14:00:00,GOOG,0.0,2.33
2013-05-10 14:05:00,GOOG,2.0,0.0
2013-05-10 14:10:00,GOOG,0.625,0.86
2013-05-10 14:15:00,GOOG,0.0,1.44
2013-05-10 14:30:00,GOOG,0.613,1.343
2013-05-10 14:40:00,GOOG,2.0,0.0
2013-05-10 14:45:00,GOOG,2.2,2.68
2013-05-10 14:50:00,GOOG,0.485,1.245
2013-05-10 14:55:00,GOOG,2.38,0.0
2013-05-10 15:35:00,GOOG,1.78,0.0
2013-05-10 15:40:00,GOOG,0.0,0.0
2013-05-10 16:00:00,GOOG,0.0,1.315
2013-05-10 16:10:00,GOOG,0.0,2.33
2013-05-10 16:15:00,GOOG,0.0,2.78
2013-05-10 16:20:00,GOOG,2.0,0.0
2013-05-10 17:15:00,GOOG,0.0,2.36
2013-05-10 18:55:00,GOOG,2.96,0.0
2013-05-10 20:50:00,GOOG,0.0,0.42
2013-05-10 22:30:00,GOOG,0.0,0.0
2013-05-11 01:55:00,GOOG,0.91,0.0
2013-05-11 12:50:00,GOOG,2.3,0.0
2013-05-12 00:55:00,GOOG,2.62,0.0
2013-05-12 04:10:00,GOOG,0.0,0.11
2013-05-12 07:55:00,GOOG,2.0,0.0
2013-05-12 08:05:00,GOOG,2.62,0.0
2013-05-12 09:35:00,GOOG,0.03,0.0
2013-05-12 12:50:00,GOOG,0.0,2.5
2013-05-12 14:10:00,GOOG,1.52,0.0
2013-05-12 14:20:00,GOOG,0.5,0.0
2013-05-12 14:55:00,GOOG,0.0,0.22
2013-05-12 15:40:00,GOOG,2.51,0.0
2013-05-12 18:20:00,GOOG,0.0,2.5
2013-05-12 20:00:00,GOOG,2.62,0.0
2013-05-12 20:05:00,GOOG,2.62,0.0
2013-05-12 23:40:00,GOOG,0.0,1.0
2013-05-13 10:00:00,GOOG,0.0,3.0
2013-05-13 10:10:00,GOOG,2.2,0.0
2013-05-13 10:15:00,GOOG,1.7,0.0
2013-05-13 10:20:00,GOOG,0.57,0.0
2013-05-13 10:40:00,GOOG,1.89,0.0
2013-05-13 10:45:00,GOOG,1.46,0.0
2013-05-13 10:50:00,GOOG,3.03,0.75
2013-05-13 11:00:00,GOOG,3.03,0.0
2013-05-13 11:35:00,GOOG,2.6,0.0
2013-05-13 11:55:00,GOOG,2.1,0.0
2013-05-13 12:00:00,GOOG,0.0,0.15
2013-05-13 12:30:00,GOOG,1.56,0.0
2013-05-13 13:15:00,GOOG,0.0,0.66
2013-05-13 13:45:00,GOOG,2.0,0.0
2013-05-13 14:30:00,GOOG,0.55,0.0
2013-05-13 14:55:00,GOOG,2.6,0.0
2013-05-13 15:00:00,GOOG,1.2,0.0
2013-05-13 15:25:00,GOOG,0.06,0.0
2013-05-13 15:30:00,GOOG,0.0,0.0
2013-05-13 15:35:00,GOOG,0.0,0.0
2013-05-13 15:50:00,GOOG,0.0,1.51
2013-05-13 16:00:00,GOOG,0.0,2.5
2013-05-13 16:35:00,GOOG,0.5,0.0
2013-05-13 17:20:00,GOOG,1.1,0.0
2013-05-13 18:40:00,GOOG,2.57,0.0
2013-05-13 19:30:00,GOOG,2.31,0.0
2013-05-13 19:40:00,GOOG,0.0,0.22
2013-05-13 19:50:00,GOOG,2.29,0.0
2013-05-13 19:55:00,GOOG,2.0,0.0
2013-05-13 20:20:00,GOOG,0.0,1.23
2013-05-13 20:55:00,GOOG,2.26,0.0
2013-05-13 21:00:00,GOOG,0.0,0.67
2013-05-13 21:40:00,GOOG,2.2,0.0
2013-05-13 22:40:00,GOOG,1.5,0.0
2013-05-13 23:10:00,GOOG,2.38,0.0
2013-05-13 23:15:00,GOOG,1.84,0.0
2013-05-13 23:35:00,GOOG,0.67,0.0
2013-05-14 06:55:00,GOOG,2.2,0.0
2013-05-14 09:15:00,GOOG,0.0,1.0
2013-05-14 09:20:00,GOOG,1.78,0.0
2013-05-14 09:30:00,GOOG,0.72,0.0
2013-05-14 09:40:00,GOOG,2.1,0.0
2013-05-14 09:50:00,GOOG,2.92,0.0
2013-05-14 09:55:00,GOOG,0.36,1.34
2013-05-14 10:10:00,GOOG,2.965,0.0
2013-05-14 10:20:00,GOOG,2.46,0.0
2013-05-14 10:25:00,GOOG,0.0,1.98
2013-05-14 10:45:00,GOOG,1.0,0.0
2013-05-14 10:50:00,GOOG,0.0,0.75
2013-05-14 11:00:00,GOOG,1.075,0.41
2013-05-14 11:05:00,GOOG,2.07,0.0
2013-05-14 11:25:00,GOOG,0.0,2.89
2013-05-14 11:30:00,GOOG,1.0,0.085
2013-05-14 11:45:00,GOOG,3.02,3.22
2013-05-14 11:55:00,GOOG,1.56,0.0
2013-05-14 12:00:00,GOOG,1.07,0.0
2013-05-14 12:20:00,GOOG,2.2,0.0
2013-05-14 12:25:00,GOOG,2.3,0.0
2013-05-14 12:35:00,GOOG,1.375,0.445
2013-05-14 12:40:00,GOOG,0.433,1.25
2013-05-14 12:45:00,GOOG,0.0,0.1
2013-05-14 13:50:00,GOOG,1.07,0.0
2013-05-14 14:00:00,GOOG,0.0,3.33
2013-05-14 14:05:00,GOOG,2.11,0.0
2013-05-14 14:15:00,GOOG,1.89,0.0
2013-05-14 14:20:00,GOOG,1.89,0.0
2013-05-14 14:25:00,GOOG,0.0,2.11
2013-05-14 14:30:00,GOOG,0.0,2.3
2013-05-14 14:45:00,GOOG,0.0,0.42
2013-05-14 15:15:00,GOOG,2.75,3.0
2013-05-14 15:20:00,GOOG,2.2,0.0
2013-05-14 15:25:00,GOOG,0.555,1.165
2013-05-14 15:55:00,GOOG,0.0,0.0
2013-05-14 16:00:00,GOOG,0.65,0.0
2013-05-14 16:10:00,GOOG,0.0,1.81
2013-05-14 16:30:00,GOOG,0.0,1.36
2013-05-14 17:20:00,GOOG,1.45,0.0
2013-05-14 18:05:00,GOOG,0.0,1.61
2013-05-14 18:15:00,GOOG,0.0,3.93
2013-05-14 18:20:00,GOOG,0.0,2.8
2013-05-14 18:25:00,GOOG,1.25,0.0
2013-05-14 18:55:00,GOOG,2.19,0.0
2013-05-14 19:45:00,GOOG,2.61,0.0
2013-05-14 19:55:00,GOOG,1.97,0.0
2013-05-14 20:00:00,GOOG,0.64,0.0
2013-05-14 22:20:00,GOOG,2.0,0.0
2013-05-14 23:45:00,GOOG,3.5,0.0
2013-05-14 23:55:00,GOOG,1.5,0.0
2013-05-15 01:05:00,GOOG,1.8,0.0
2013-05-15 01:20:00,GOOG,0.0,0.84
2013-05-15 04:20:00,GOOG,0.0,0.1
2013-05-15 06:45:00,GOOG,0.0,0.0
2013-05-15 07:00:00,GOOG,0.0,1.75
2013-05-15 07:40:00,GOOG,2.0,0.0
2013-05-15 07:45:00,GOOG,1.64,0.0
2013-05-15 08:00:00,GOOG,2.06,0.0
2013-05-15 08:05:00,GOOG,0.0,2.9
2013-05-15 08:10:00,GOOG,0.44,0.0
2013-05-15 08:25:00,GOOG,2.65,0.0
2013-05-15 08:30:00,GOOG,0.0,0.625
2013-05-15 08:40:00,GOOG,0.875,0.0
2013-05-15 08:45:00,GOOG,1.11,0.0
2013-05-15 08:55:00,GOOG,0.43,0.0
2013-05-15 09:00:00,GOOG,1.56,0.0
2013-05-15 09:05:00,GOOG,0.0,2.66
2013-05-15 09:20:00,GOOG,0.945,1.165
2013-05-15 09:25:00,GOOG,1.3,0.0
2013-05-15 09:30:00,GOOG,2.39,0.0
2013-05-15 09:35:00,GOOG,0.0,0.0
2013-05-15 09:40:00,GOOG,1.68,1.03
2013-05-15 09:45:00,GOOG,3.58,0.0
2013-05-15 09:50:00,GOOG,1.277,1.9
2013-05-15 09:55:00,GOOG,2.035,0.995
2013-05-15 10:00:00,GOOG,0.51,1.165
2013-05-15 10:05:00,GOOG,1.935,2.55
2013-05-15 10:10:00,GOOG,1.6,1.16
2013-05-15 10:15:00,GOOG,1.28,1.04
2013-05-15 10:20:00,GOOG,1.643,1.27
2013-05-15 10:25:00,GOOG,0.0,3.75
2013-05-15 10:30:00,GOOG,0.0,2.4
2013-05-15 10:35:00,GOOG,1.97,0.0
2013-05-15 10:40:00,GOOG,1.167,1.22
2013-05-15 10:45:00,GOOG,0.0,2.0
2013-05-15 10:50:00,GOOG,2.43,1.67
2013-05-15 11:00:00,GOOG,0.66,0.0
2013-05-15 11:05:00,GOOG,1.895,0.055
2013-05-15 11:10:00,GOOG,0.0,1.457
2013-05-15 11:15:00,GOOG,1.9,2.03
2013-05-15 11:20:00,GOOG,0.75,1.2
2013-05-15 11:25:00,GOOG,1.06,2.45
2013-05-15 11:30:00,GOOG,1.4,0.533
2013-05-15 11:35:00,GOOG,0.0,0.86
2013-05-15 11:40:00,GOOG,0.885,2.32
2013-05-15 11:50:00,GOOG,1.9,0.69
2013-05-15 11:55:00,GOOG,2.08,0.0
2013-05-15 12:00:00,GOOG,1.167,1.567
2013-05-15 12:05:00,GOOG,0.28,0.0
2013-05-15 12:10:00,GOOG,2.29,0.0
2013-05-15 12:15:00,GOOG,1.5,0.83
2013-05-15 12:20:00,GOOG,0.34,0.003
2013-05-15 12:25:00,GOOG,2.18,0.0
2013-05-15 12:30:00,GOOG,1.5,0.22
2013-05-15 12:40:00,GOOG,1.19,0.95
2013-05-15 12:55:00,GOOG,1.56,0.0
2013-05-15 13:00:00,GOOG,0.0,0.56
2013-05-15 13:05:00,GOOG,1.285,0.0
2013-05-15 13:10:00,GOOG,0.95,0.775
2013-05-15 13:15:00,GOOG,0.16,0.02
